filename,width,height,class,xmin,ymin,xmax,ymax
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,5,205,236,217,255
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,6,205,211,216,231
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,21,224,211,236,233
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,22,224,186,236,208
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,7,204,186,216,206
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,8,204,162,216,183
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,23,224,160,235,183
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,24,224,136,235,157
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,9,203,137,215,158
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,10,203,110,215,133
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,25,224,109,235,132
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,26,223,82,235,106
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,11,203,84,215,106
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,12,202,57,214,79
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,27,223,55,234,78
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,28,222,26,235,50
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,13,202,29,214,50
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,14,201,0,213,23
1982_jpg.rf.6e4e357abc63aac0bc0e0fa997a60672.jpg,416,416,29,222,0,234,21
1935_jpg.rf.6d164a2da67d30097038d51ca3b748eb.jpg,416,416,1,211,148,307,206
1935_jpg.rf.6d164a2da67d30097038d51ca3b748eb.jpg,416,416,3,211,93,312,155
1935_jpg.rf.6d164a2da67d30097038d51ca3b748eb.jpg,416,416,5,211,32,317,101
1935_jpg.rf.6d164a2da67d30097038d51ca3b748eb.jpg,416,416,4,107,31,215,98
1935_jpg.rf.6d164a2da67d30097038d51ca3b748eb.jpg,416,416,2,108,91,214,154
1935_jpg.rf.6d164a2da67d30097038d51ca3b748eb.jpg,416,416,B,113,146,214,208
1935_jpg.rf.6d164a2da67d30097038d51ca3b748eb.jpg,416,416,close,207,292,299,342
1935_jpg.rf.6d164a2da67d30097038d51ca3b748eb.jpg,416,416,stop,119,294,213,344
1935_jpg.rf.6d164a2da67d30097038d51ca3b748eb.jpg,416,416,alarm,120,338,211,387
1935_jpg.rf.6d164a2da67d30097038d51ca3b748eb.jpg,416,416,open,206,338,294,386
1935_jpg.rf.6d164a2da67d30097038d51ca3b748eb.jpg,416,416,B,326,78,382,133
1935_jpg.rf.6d164a2da67d30097038d51ca3b748eb.jpg,416,416,2,334,0,394,45
1935_jpg.rf.6d164a2da67d30097038d51ca3b748eb.jpg,416,416,fan,116,247,212,299
329_jpg.rf.6ea8e969667fcbca198fea8e97f41a77.jpg,416,416,up,177,132,233,212
329_jpg.rf.6ea8e969667fcbca198fea8e97f41a77.jpg,416,416,down,175,271,224,341
1072_jpg.rf.6edb13044c1b873c6f4675af0e7eb917.jpg,416,416,1,99,153,145,210
1072_jpg.rf.6edb13044c1b873c6f4675af0e7eb917.jpg,416,416,1,148,161,191,218
1072_jpg.rf.6edb13044c1b873c6f4675af0e7eb917.jpg,416,416,G,197,163,239,227
1072_jpg.rf.6edb13044c1b873c6f4675af0e7eb917.jpg,416,416,G,237,175,281,226
1072_jpg.rf.6edb13044c1b873c6f4675af0e7eb917.jpg,416,416,open,115,232,156,282
1072_jpg.rf.6edb13044c1b873c6f4675af0e7eb917.jpg,416,416,open,208,241,247,288
1072_jpg.rf.6edb13044c1b873c6f4675af0e7eb917.jpg,416,416,open,105,338,140,379
1072_jpg.rf.6edb13044c1b873c6f4675af0e7eb917.jpg,416,416,open,189,341,223,381
1072_jpg.rf.6edb13044c1b873c6f4675af0e7eb917.jpg,416,416,close,109,287,147,331
1072_jpg.rf.6edb13044c1b873c6f4675af0e7eb917.jpg,416,416,close,153,290,193,332
1072_jpg.rf.6edb13044c1b873c6f4675af0e7eb917.jpg,416,416,close,199,293,233,336
1072_jpg.rf.6edb13044c1b873c6f4675af0e7eb917.jpg,416,416,blur,162,236,201,283
629_jpg.rf.6e15e85205cf024f0b0f0ea768175861.jpg,416,416,text_bell,125,115,152,151
629_jpg.rf.6e15e85205cf024f0b0f0ea768175861.jpg,416,416,text_stop,260,111,295,157
629_jpg.rf.6e15e85205cf024f0b0f0ea768175861.jpg,416,416,empty,120,213,149,253
629_jpg.rf.6e15e85205cf024f0b0f0ea768175861.jpg,416,416,empty,261,218,292,259
629_jpg.rf.6e15e85205cf024f0b0f0ea768175861.jpg,416,416,2,190,294,218,333
629_jpg.rf.6e15e85205cf024f0b0f0ea768175861.jpg,416,416,keyhole,256,300,288,339
629_jpg.rf.6e15e85205cf024f0b0f0ea768175861.jpg,416,416,M,190,346,216,383
819_jpg.rf.6e8b36de2f6939cbe69b3179d52e48fc.jpg,416,416,4,133,74,171,140
819_jpg.rf.6e8b36de2f6939cbe69b3179d52e48fc.jpg,416,416,3,135,145,172,208
819_jpg.rf.6e8b36de2f6939cbe69b3179d52e48fc.jpg,416,416,2,136,210,173,273
819_jpg.rf.6e8b36de2f6939cbe69b3179d52e48fc.jpg,416,416,1,136,273,174,334
819_jpg.rf.6e8b36de2f6939cbe69b3179d52e48fc.jpg,416,416,G,138,332,173,394
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,45,22,53,71,90
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,46,73,53,125,94
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,47,126,53,178,94
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,48,178,54,235,97
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,LP,235,54,292,96
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,UP,292,53,353,98
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,PH,352,54,413,99
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,38,25,92,76,132
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,39,77,93,127,133
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,40,126,94,180,136
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,41,179,96,234,139
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,42,234,97,289,140
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,43,291,98,349,141
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,44,350,100,408,143
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,31,29,132,80,170
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,32,80,133,131,172
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,33,129,136,180,175
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,34,179,139,232,176
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,35,233,141,287,179
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,36,289,141,347,182
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,37,345,142,404,185
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,24,33,171,83,208
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,25,80,172,130,209
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,26,131,175,180,212
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,27,181,178,230,215
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,28,232,180,284,218
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,29,286,181,342,220
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,30,343,185,401,225
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,17,37,209,85,243
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,18,86,210,134,244
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,19,134,214,182,248
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,20,182,216,230,250
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,21,232,218,284,256
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,22,284,218,338,259
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,23,337,223,395,262
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,9,40,241,88,275
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,10,88,242,135,281
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,11,135,246,182,283
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,12,182,249,231,287
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,14,232,253,282,290
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,15,282,257,335,293
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,16,335,260,391,300
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,SL,91,278,138,312
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,sL,136,282,182,316
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,4,183,285,230,318
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,6,230,289,279,323
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,7,281,291,336,330
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,open,48,305,94,341
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,alarm,183,317,232,352
010_jpg.rf.6e1ce0c4a144f1bcbbc963c466f51177.jpg,416,416,close,330,328,382,367
209_jpg.rf.6a37fa8b1515bf0cfe442b91aebb192b.jpg,416,416,10,207,55,223,85
209_jpg.rf.6a37fa8b1515bf0cfe442b91aebb192b.jpg,416,416,8,182,110,198,139
209_jpg.rf.6a37fa8b1515bf0cfe442b91aebb192b.jpg,416,416,9,230,110,246,138
209_jpg.rf.6a37fa8b1515bf0cfe442b91aebb192b.jpg,416,416,6,182,147,199,176
209_jpg.rf.6a37fa8b1515bf0cfe442b91aebb192b.jpg,416,416,7,229,146,246,176
209_jpg.rf.6a37fa8b1515bf0cfe442b91aebb192b.jpg,416,416,4,182,185,199,214
209_jpg.rf.6a37fa8b1515bf0cfe442b91aebb192b.jpg,416,416,5,229,183,246,211
209_jpg.rf.6a37fa8b1515bf0cfe442b91aebb192b.jpg,416,416,2,182,221,199,252
209_jpg.rf.6a37fa8b1515bf0cfe442b91aebb192b.jpg,416,416,3,229,217,245,247
209_jpg.rf.6a37fa8b1515bf0cfe442b91aebb192b.jpg,416,416,G,182,258,199,287
209_jpg.rf.6a37fa8b1515bf0cfe442b91aebb192b.jpg,416,416,M,228,255,245,282
209_jpg.rf.6a37fa8b1515bf0cfe442b91aebb192b.jpg,416,416,text_open,206,310,221,336
1797_jpg.rf.6e0427b5e2417c56731a93e9f2cac262.jpg,416,416,13,231,75,257,122
1797_jpg.rf.6e0427b5e2417c56731a93e9f2cac262.jpg,416,416,11,232,126,257,169
1797_jpg.rf.6e0427b5e2417c56731a93e9f2cac262.jpg,416,416,12,269,123,295,167
1797_jpg.rf.6e0427b5e2417c56731a93e9f2cac262.jpg,416,416,9,233,174,258,218
1797_jpg.rf.6e0427b5e2417c56731a93e9f2cac262.jpg,416,416,10,270,172,295,215
1797_jpg.rf.6e0427b5e2417c56731a93e9f2cac262.jpg,416,416,7,233,220,259,264
1797_jpg.rf.6e0427b5e2417c56731a93e9f2cac262.jpg,416,416,8,271,219,296,263
1797_jpg.rf.6e0427b5e2417c56731a93e9f2cac262.jpg,416,416,5,235,267,259,312
1797_jpg.rf.6e0427b5e2417c56731a93e9f2cac262.jpg,416,416,6,271,264,295,308
1797_jpg.rf.6e0427b5e2417c56731a93e9f2cac262.jpg,416,416,LB,235,313,259,358
1797_jpg.rf.6e0427b5e2417c56731a93e9f2cac262.jpg,416,416,4,272,311,296,355
1797_jpg.rf.6e0427b5e2417c56731a93e9f2cac262.jpg,416,416,1,236,361,260,405
1797_jpg.rf.6e0427b5e2417c56731a93e9f2cac262.jpg,416,416,2,272,357,297,401
2004_jpg.rf.7088a796040f3b1515e5c6eac0bf2ad5.jpg,416,416,up,166,87,205,127
2004_jpg.rf.7088a796040f3b1515e5c6eac0bf2ad5.jpg,416,416,down,167,210,204,248
835_jpg.rf.6f67ccb6d1dbe15ea5554dab641f9e37.jpg,416,416,empty,215,323,243,344
835_jpg.rf.6f67ccb6d1dbe15ea5554dab641f9e37.jpg,416,416,down,206,95,227,110
835_jpg.rf.6f67ccb6d1dbe15ea5554dab641f9e37.jpg,416,416,up,234,98,253,111
835_jpg.rf.6f67ccb6d1dbe15ea5554dab641f9e37.jpg,416,416,13,233,129,253,142
835_jpg.rf.6f67ccb6d1dbe15ea5554dab641f9e37.jpg,416,416,12,233,151,252,164
835_jpg.rf.6f67ccb6d1dbe15ea5554dab641f9e37.jpg,416,416,11,232,173,251,185
835_jpg.rf.6f67ccb6d1dbe15ea5554dab641f9e37.jpg,416,416,10,232,193,251,206
835_jpg.rf.6f67ccb6d1dbe15ea5554dab641f9e37.jpg,416,416,9,232,213,251,225
835_jpg.rf.6f67ccb6d1dbe15ea5554dab641f9e37.jpg,416,416,8,232,232,251,245
835_jpg.rf.6f67ccb6d1dbe15ea5554dab641f9e37.jpg,416,416,7,232,251,250,264
835_jpg.rf.6f67ccb6d1dbe15ea5554dab641f9e37.jpg,416,416,6,206,151,227,165
835_jpg.rf.6f67ccb6d1dbe15ea5554dab641f9e37.jpg,416,416,5,207,173,227,186
835_jpg.rf.6f67ccb6d1dbe15ea5554dab641f9e37.jpg,416,416,4,207,194,227,207
835_jpg.rf.6f67ccb6d1dbe15ea5554dab641f9e37.jpg,416,416,3,207,214,226,227
835_jpg.rf.6f67ccb6d1dbe15ea5554dab641f9e37.jpg,416,416,2,207,234,227,248
835_jpg.rf.6f67ccb6d1dbe15ea5554dab641f9e37.jpg,416,416,1,207,253,226,267
835_jpg.rf.6f67ccb6d1dbe15ea5554dab641f9e37.jpg,416,416,G,208,272,227,287
1127_jpg.rf.67a4437755ea57f9e961e9058f155a9d.jpg,416,416,G,187,20,218,66
1127_jpg.rf.67a4437755ea57f9e961e9058f155a9d.jpg,416,416,5,186,83,215,124
1127_jpg.rf.67a4437755ea57f9e961e9058f155a9d.jpg,416,416,4,186,137,213,177
1127_jpg.rf.67a4437755ea57f9e961e9058f155a9d.jpg,416,416,3,185,185,211,224
1127_jpg.rf.67a4437755ea57f9e961e9058f155a9d.jpg,416,416,2,184,231,208,265
1127_jpg.rf.67a4437755ea57f9e961e9058f155a9d.jpg,416,416,1,184,271,207,303
1127_jpg.rf.67a4437755ea57f9e961e9058f155a9d.jpg,416,416,B,183,308,206,338
1127_jpg.rf.67a4437755ea57f9e961e9058f155a9d.jpg,416,416,close,183,345,206,372
1127_jpg.rf.67a4437755ea57f9e961e9058f155a9d.jpg,416,416,open,215,350,239,381
1127_jpg.rf.67a4437755ea57f9e961e9058f155a9d.jpg,416,416,alarm,151,337,172,366
689_jpg.rf.6e8fb756d6edc359e993976e3c1f1747.jpg,416,416,3,146,39,236,96
689_jpg.rf.6e8fb756d6edc359e993976e3c1f1747.jpg,416,416,2,154,109,238,159
689_jpg.rf.6e8fb756d6edc359e993976e3c1f1747.jpg,416,416,s1,160,169,240,214
689_jpg.rf.6e8fb756d6edc359e993976e3c1f1747.jpg,416,416,open,117,319,184,350
689_jpg.rf.6e8fb756d6edc359e993976e3c1f1747.jpg,416,416,close,235,297,300,330
689_jpg.rf.6e8fb756d6edc359e993976e3c1f1747.jpg,416,416,alarm,125,354,187,384
689_jpg.rf.6e8fb756d6edc359e993976e3c1f1747.jpg,416,416,stop,237,334,298,364
1558_jpg.rf.706d05d821aad3d1fc1f94bea7c38e95.jpg,416,416,text_call cancel,142,120,190,141
1558_jpg.rf.706d05d821aad3d1fc1f94bea7c38e95.jpg,416,416,bt_keyhole,190,119,238,141
1558_jpg.rf.706d05d821aad3d1fc1f94bea7c38e95.jpg,416,416,bt_keyhole,277,165,321,184
1558_jpg.rf.706d05d821aad3d1fc1f94bea7c38e95.jpg,416,416,C,158,209,198,227
1558_jpg.rf.706d05d821aad3d1fc1f94bea7c38e95.jpg,416,416,A,220,241,256,258
1558_jpg.rf.706d05d821aad3d1fc1f94bea7c38e95.jpg,416,416,B,271,239,309,256
1558_jpg.rf.706d05d821aad3d1fc1f94bea7c38e95.jpg,416,416,open,169,275,204,290
1558_jpg.rf.706d05d821aad3d1fc1f94bea7c38e95.jpg,416,416,close,270,269,304,285
1558_jpg.rf.706d05d821aad3d1fc1f94bea7c38e95.jpg,416,416,alarm,236,270,270,286
1558_jpg.rf.706d05d821aad3d1fc1f94bea7c38e95.jpg,416,416,bt_keyhole,204,273,237,288
1558_jpg.rf.706d05d821aad3d1fc1f94bea7c38e95.jpg,416,416,empty,220,207,258,225
1558_jpg.rf.706d05d821aad3d1fc1f94bea7c38e95.jpg,416,416,sG,164,243,202,260
433_jpg.rf.730f516365db31269e61d991f3832c89.jpg,416,416,CH,192,57,214,92
433_jpg.rf.730f516365db31269e61d991f3832c89.jpg,416,416,unknown,204,95,220,128
433_jpg.rf.730f516365db31269e61d991f3832c89.jpg,416,416,unknown,175,97,187,128
433_jpg.rf.730f516365db31269e61d991f3832c89.jpg,416,416,unknown,190,95,203,125
433_jpg.rf.730f516365db31269e61d991f3832c89.jpg,416,416,23,178,149,208,173
433_jpg.rf.730f516365db31269e61d991f3832c89.jpg,416,416,24,209,148,239,175
433_jpg.rf.730f516365db31269e61d991f3832c89.jpg,416,416,22,209,173,238,196
433_jpg.rf.730f516365db31269e61d991f3832c89.jpg,416,416,21,178,173,208,195
433_jpg.rf.730f516365db31269e61d991f3832c89.jpg,416,416,20,208,196,237,216
433_jpg.rf.730f516365db31269e61d991f3832c89.jpg,416,416,19,178,193,208,218
433_jpg.rf.730f516365db31269e61d991f3832c89.jpg,416,416,18,209,220,239,240
433_jpg.rf.730f516365db31269e61d991f3832c89.jpg,416,416,17,179,218,212,237
1950_jpg.rf.71dc1a70dc27598b19857106a05cecd8.jpg,416,416,1,195,181,256,265
1950_jpg.rf.71dc1a70dc27598b19857106a05cecd8.jpg,416,416,G,198,321,254,398
1950_jpg.rf.71dc1a70dc27598b19857106a05cecd8.jpg,416,416,unknown,196,39,253,115
396_jpg.rf.6e76da136581b92447b503919c9e4754.jpg,416,416,led,212,52,293,105
396_jpg.rf.6e76da136581b92447b503919c9e4754.jpg,416,416,CH,146,64,179,116
396_jpg.rf.6e76da136581b92447b503919c9e4754.jpg,416,416,call,30,163,63,205
396_jpg.rf.6e76da136581b92447b503919c9e4754.jpg,416,416,open,210,139,247,179
396_jpg.rf.6e76da136581b92447b503919c9e4754.jpg,416,416,close,257,133,287,178
396_jpg.rf.6e76da136581b92447b503919c9e4754.jpg,416,416,6,252,204,277,241
396_jpg.rf.6e76da136581b92447b503919c9e4754.jpg,416,416,5,212,209,241,246
396_jpg.rf.6e76da136581b92447b503919c9e4754.jpg,416,416,4,174,214,201,256
396_jpg.rf.6e76da136581b92447b503919c9e4754.jpg,416,416,3,130,223,161,259
396_jpg.rf.6e76da136581b92447b503919c9e4754.jpg,416,416,2,87,228,117,266
396_jpg.rf.6e76da136581b92447b503919c9e4754.jpg,416,416,1,42,234,74,274
392_jpg.rf.6f88e8c179bd63e4612efdec6f7aca6a.jpg,416,416,call,238,22,260,60
392_jpg.rf.6f88e8c179bd63e4612efdec6f7aca6a.jpg,416,416,1,241,96,257,123
392_jpg.rf.6f88e8c179bd63e4612efdec6f7aca6a.jpg,416,416,B1,241,129,257,156
392_jpg.rf.6f88e8c179bd63e4612efdec6f7aca6a.jpg,416,416,B2,242,163,258,190
392_jpg.rf.6f88e8c179bd63e4612efdec6f7aca6a.jpg,416,416,open,232,376,248,402
392_jpg.rf.6f88e8c179bd63e4612efdec6f7aca6a.jpg,416,416,close,259,373,274,400
1206_jpg.rf.7117f02b3e0d9efaf52dfac46fae8220.jpg,416,416,call,239,20,257,47
1206_jpg.rf.7117f02b3e0d9efaf52dfac46fae8220.jpg,416,416,8,249,259,266,284
1206_jpg.rf.7117f02b3e0d9efaf52dfac46fae8220.jpg,416,416,keyhole,245,338,252,350
1206_jpg.rf.7117f02b3e0d9efaf52dfac46fae8220.jpg,416,416,9,248,234,266,259
1206_jpg.rf.7117f02b3e0d9efaf52dfac46fae8220.jpg,416,416,10,248,210,266,234
1206_jpg.rf.7117f02b3e0d9efaf52dfac46fae8220.jpg,416,416,11,248,186,266,210
1206_jpg.rf.7117f02b3e0d9efaf52dfac46fae8220.jpg,416,416,12,249,161,266,187
1206_jpg.rf.7117f02b3e0d9efaf52dfac46fae8220.jpg,416,416,13,249,137,266,164
1206_jpg.rf.7117f02b3e0d9efaf52dfac46fae8220.jpg,416,416,14,249,112,266,138
1206_jpg.rf.7117f02b3e0d9efaf52dfac46fae8220.jpg,416,416,7,230,137,248,163
1206_jpg.rf.7117f02b3e0d9efaf52dfac46fae8220.jpg,416,416,6,231,162,248,188
1206_jpg.rf.7117f02b3e0d9efaf52dfac46fae8220.jpg,416,416,5,231,185,248,211
1206_jpg.rf.7117f02b3e0d9efaf52dfac46fae8220.jpg,416,416,4,231,210,248,236
1206_jpg.rf.7117f02b3e0d9efaf52dfac46fae8220.jpg,416,416,3,231,233,248,260
1206_jpg.rf.7117f02b3e0d9efaf52dfac46fae8220.jpg,416,416,2,231,257,248,284
1206_jpg.rf.7117f02b3e0d9efaf52dfac46fae8220.jpg,416,416,1,230,281,248,308
252_jpg.rf.71fa7ba6574be874cdc8a4bfb4522160.jpg,416,416,text_blur,179,79,224,107
252_jpg.rf.71fa7ba6574be874cdc8a4bfb4522160.jpg,416,416,text_blur,178,119,223,145
252_jpg.rf.71fa7ba6574be874cdc8a4bfb4522160.jpg,416,416,unknown,187,173,214,187
252_jpg.rf.71fa7ba6574be874cdc8a4bfb4522160.jpg,416,416,6,186,197,213,211
252_jpg.rf.71fa7ba6574be874cdc8a4bfb4522160.jpg,416,416,5,186,221,213,236
252_jpg.rf.71fa7ba6574be874cdc8a4bfb4522160.jpg,416,416,4,186,244,213,258
252_jpg.rf.71fa7ba6574be874cdc8a4bfb4522160.jpg,416,416,3,186,267,212,281
252_jpg.rf.71fa7ba6574be874cdc8a4bfb4522160.jpg,416,416,2,186,289,211,304
252_jpg.rf.71fa7ba6574be874cdc8a4bfb4522160.jpg,416,416,1,185,310,211,325
252_jpg.rf.71fa7ba6574be874cdc8a4bfb4522160.jpg,416,416,G,186,347,210,361
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,31,49,10,130,61
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,32,125,10,206,61
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,33,202,9,283,60
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,empty,280,8,361,59
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,27,48,66,130,116
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,28,125,66,207,116
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,29,202,66,284,116
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,30,279,66,361,116
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,23,48,122,131,172
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,24,125,122,207,172
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,25,202,122,284,172
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,26,277,122,360,172
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,19,48,178,131,227
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,20,126,178,209,227
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,21,199,178,282,227
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,22,276,178,359,227
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,15,49,232,132,281
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,16,125,233,207,282
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,17,200,233,283,282
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,blur,276,234,358,283
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,11,48,287,131,336
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,blur,124,288,206,337
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,blur,200,289,283,338
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,blur,274,288,356,337
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,blur,48,339,131,388
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,blur,124,341,204,388
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,blur,199,342,279,389
1251_jpg.rf.72808f55de2f5d00414a86fc21c360f5.jpg,416,416,blur,273,342,354,389
944_jpg.rf.729884ba2347437de24d7504bfdc9f45.jpg,416,416,alarm,197,285,206,295
944_jpg.rf.729884ba2347437de24d7504bfdc9f45.jpg,416,416,open,190,299,199,307
944_jpg.rf.729884ba2347437de24d7504bfdc9f45.jpg,416,416,close,205,297,214,305
944_jpg.rf.729884ba2347437de24d7504bfdc9f45.jpg,416,416,16,191,312,199,321
944_jpg.rf.729884ba2347437de24d7504bfdc9f45.jpg,416,416,20,206,309,214,317
944_jpg.rf.729884ba2347437de24d7504bfdc9f45.jpg,416,416,14,191,324,199,332
944_jpg.rf.729884ba2347437de24d7504bfdc9f45.jpg,416,416,18,206,320,214,328
944_jpg.rf.729884ba2347437de24d7504bfdc9f45.jpg,416,416,G,191,335,200,344
1602_jpg.rf.72ce9cb22f7e3c9d2a57169638d1ce5e.jpg,416,416,alarm,185,202,202,237
1602_jpg.rf.72ce9cb22f7e3c9d2a57169638d1ce5e.jpg,416,416,M,237,162,262,205
1602_jpg.rf.72ce9cb22f7e3c9d2a57169638d1ce5e.jpg,416,416,3,235,213,259,251
